student_id,career,period,year,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
stu_da829b5eacf5fd7d40214d0a99fe8ece,,P,2021,20.0,40.0,0.0,10.0,70.0,DMU,46.66666666666666
stu_895de8c4c3730cfcdb79b4547f4b07ed,,P,2021,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_b1747865f6a28412415b17e314ba0e24,,P,2021,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_c473a3fed9e5f51aa130183731d8d08f,,P,2021,30.0,0.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_ff807c30cbd472d8f7987b77dce11b6d,,P,2021,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
stu_b3ec8f2af77ca69c1c56448cdbcdf3bf,,P,2021,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_677a144727e35ddaf836259de4406722,Administración de Empresas,P,2021,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_777c689ae686bf6fe4bc04ac929ecff1,Administración de Empresas,P,2021,20.0,0.0,40.0,10.0,70.0,DMU,46.66666666666666
stu_74f6fde0c2915553302114dc645f32b6,Actuaría,P,2021,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_e95a981fe423706d1fe05fb320eab65c,,P,2021,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_7519c019fac0e88b1a8a5381ccf04c21,,P,2021,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_1b36ac246e98b0d0cf7768a72418f255,,P,2021,10.0,10.0,20.0,20.0,60.0,DMU,40.0
stu_22c5fbbf42a92713d72401611ef5fae6,,P,2021,20.0,30.0,10.0,0.0,60.0,DMU,40.0
stu_d3dbe8742949a3f656972acb84461891,Mercadotecnia,P,2021,30.0,30.0,0.0,0.0,60.0,DMU,40.0
stu_8815ab3382eec2a0519eede8c92fd8f2,,P,2021,0.0,20.0,30.0,10.0,60.0,DMU,40.0
stu_4ded560fccdf662db79ce02ceec992f3,,P,2021,20.0,10.0,10.0,20.0,60.0,DMU,40.0
stu_b3645983b03e4aed14a5abac05f26359,,P,2021,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_700b8e0f5d25507055984c946cdd930f,,P,2021,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_864b09c781cb610472a2eb6b29d5f8f1,Ingeniería en Logística y Cadena de Suministros,P,2021,0.0,20.0,20.0,20.0,60.0,DMU,40.0
stu_961caa94097d8f8339ff08af7cea881a,Ingeniería Química,P,2021,30.0,10.0,10.0,10.0,60.0,DMU,40.0
stu_14de3c020e4379c807ea9e8511263556,,P,2021,30.0,20.0,0.0,10.0,60.0,DMU,40.0
stu_ede14ffbbc89f5b888ae1008879d153f,,P,2021,0.0,20.0,30.0,10.0,60.0,DMU,40.0
stu_7045d99bb3bcaf528e0eae92ef4b83d0,,P,2021,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_b9708d0f5696e1c534bea019f4a84063,,P,2021,20.0,20.0,20.0,0.0,60.0,DMU,40.0
stu_a3af649b102d6839ab4dedd8ef81d238,,P,2021,10.0,20.0,20.0,10.0,60.0,DMU,40.0
stu_426b66c166dcd0c367da23b346a12212,Estrategias Financieras y Contaduría Pública,P,2021,0.0,20.0,20.0,20.0,60.0,DMU,40.0
stu_f925b4e3c314e2efda8d6d45d3bff012,,P,2021,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_df886ed643cbe232eddc939a63a6c378,Actuaría,P,2021,30.0,10.0,20.0,0.0,60.0,DMU,40.0
stu_053785610dd9a87d2f9984de8ec8f2fa,Actuaría,P,2021,30.0,10.0,0.0,10.0,50.0,DMU,33.33333333333333
stu_342509e7623e4f617a584bd288950d81,,P,2021,20.0,10.0,0.0,20.0,50.0,DMU,33.33333333333333
stu_5de677e5113c71748a7f4183226e5171,Administración de Empresas,P,2021,10.0,10.0,10.0,20.0,50.0,DMU,33.33333333333333
stu_5674164dd73fa5e314564b88e18c2cdf,,P,2021,20.0,10.0,0.0,20.0,50.0,DMU,33.33333333333333
stu_b4690c57fe3125a05a26692e33b3598f,,P,2021,0.0,20.0,10.0,20.0,50.0,DMU,33.33333333333333
stu_9ab568565f6b90add7919fd3383c183c,Biología,P,2021,10.0,10.0,10.0,20.0,50.0,DMU,33.33333333333333
stu_3a7854bc92fc00662728efa346e3cda2,Banca e Inversiones,P,2021,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
stu_02694dad15f5221967d56a91a86bd428,,P,2021,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
stu_026248e13b18e41302a1e647cf624621,,P,2021,20.0,10.0,0.0,20.0,50.0,DMU,33.33333333333333
stu_7d767deee7297387baa7aaf211352779,,P,2021,10.0,0.0,30.0,10.0,50.0,DMU,33.33333333333333
stu_530ce2e1b0a78bdeeadf80a29a732451,,P,2021,20.0,10.0,0.0,10.0,40.0,DMU,26.66666666666667
stu_f7a0b25f73ef30d563e62d4a0e340540,,P,2021,0.0,20.0,10.0,10.0,40.0,DMU,26.66666666666667
stu_4470a46000aa7195d65f6b4379d8f2b7,Administración de Empresas,P,2021,0.0,0.0,20.0,20.0,40.0,DMU,26.66666666666667
stu_ef43abf03de9cc89edad46d79de1b3e9,,P,2021,10.0,10.0,10.0,10.0,40.0,DMU,26.66666666666667
stu_abcdaa5be52346f9808a5198ebe2bc20,Banca e Inversiones,P,2021,20.0,0.0,20.0,0.0,40.0,DMU,26.66666666666667
stu_6b9152923af821b661d5c40d89190a26,,P,2021,0.0,20.0,20.0,0.0,40.0,DMU,26.66666666666667
stu_30ffc9f579963a5c8a837c1b55e96b71,Estrategias Financieras y Contaduría Pública,P,2021,20.0,10.0,0.0,0.0,30.0,DMU,20.0
stu_81d254a6208a299863048a6c45920a27,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_22d03037b661238b7748b4f92a758710,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_3b1ae6ae2fe1ea2647afa01fab8027b5,Física,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_4917cf9b3861ed3b9dc20dd3904815c6,Actuaría,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_f332b6c99a23ef5227210bf98a62d131,Banca e Inversiones,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_dda6b62a693936ea4e14ad8a374a2857,Ingeniería Mecatrónica,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_2bc033f522b5acab9e926b1dade3828a,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_317686b7ef9648f35bd8cd66af35f6b1,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_f5b180b7c50331467271f613196edbd3,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_e89b0b0dee4a8e82ed0af107560ce429,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_40329bfa6ecb587dde7f8e8ae2cfccca,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_6679ebd33ee363b455ae2337f7406cfd,Estrategias Financieras y Contaduría Pública,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_3fa7b2154dd23cee3d9d35a761850f4f,,P,2022,40.0,40.0,40.0,30.0,150.0,DMU,100.0
stu_8e4a698ea10cf3b086d7a4df43e6f66a,Ingeniería Mecatrónica,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_bada3e8774127022b437928c60209027,Actuaría,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_657100c29ba42cac3d047fb496fc8d58,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_754a9ff91482cc892613e0ac265dce57,Ingeniería Mecatrónica,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_5ce4c8862fb4131fa8e69d3b822744ba,Ingeniería Química,P,2022,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_84598b6703b65069008a267f37152afc,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_fa0b07dcd3ca8b1ee7e0c145572a12fd,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_7b93062777545420bde0379821aa3d32,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_b0516312e45528cc28091114aec4d336,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_41f75b6bab8687d67e3bf89b204cc294,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_b5ad2ab1a5bc1b6147edffe1316f0d8c,,P,2022,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_422a7312d12874367c0007f9c4a86582,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_0c343fb881f292fd87fdd1f5ec301fa1,Ingeniería Biomédica,P,2022,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
stu_8c1c71707f5b71b72b324be5878e45a3,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_32795d675d7c71691b5f5e7c3bb84615,,P,2022,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_23d58156f5075bea6b8d5d8b8ea177b0,Banca e Inversiones,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_65de6e5afdc91ada7e5f0b68002c9b60,Mercadotecnia,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_53ff3c194c0f21ac799a72d4a7e66bd9,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_547162994bd4badbbcc1734952311b9a,,P,2022,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_a538778a90b88b642c54f0450979eac0,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_25ba9038c06026a6ada555d5128b6e32,Actuaría,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_85af4c46c9e1960f858431927f2ed54d,Ingeniería Química,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_3520a6c1745b5a920eeb2b76cd736419,Ingeniería en Sistemas Computacionales,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_02ed52f6e8c17f3796ad7816d7926111,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_52765d343eb15747cd4fc13d9b9bb462,Física,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_ca8adedf31138e8d090b0eebbc600b90,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_d6542ae62dc09f9a7ac38473f9d8ab11,,P,2022,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_75b047747615954c83290cea24eca038,Ingeniería Química,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_ac42f9bbb148a238c1a1813ecf7153dc,Estrategias Financieras y Contaduría Pública,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_29ec68dc625460c3c842e31d30d6963d,Nanotecnología e Ingeniería Molecular,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_9de6b4c53d74baf9135c9d76d0629749,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_ba28a0fcc49c616825ad7bf1c3c0843f,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_820b00554579550e6781d15e6f09b2f5,Nanotecnología e Ingeniería Molecular,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_0153797ac3232e1e20afc5e0f3fefaaf,Ciencia de datos,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_dd237c1f11e16f885284a294e0839cd9,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_c2373f9f8405691391455e83fe18388f,Actuaría,P,2022,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_b83f45727ddd53a783ba9c428a9dc777,Bioquímica Clínica,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_df9665db81c58d1c07ccabb726b0f282,Nanotecnología e Ingeniería Molecular,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_b9bfaec2378c3f79eb6d5a1bb2e00488,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_028ce69c5a596e6f5884b90a72714df6,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_25915cac20c58bef1b1b95986cc8081d,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_d64ecf57209a845173b0af7f869061d1,,P,2022,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
stu_1ff4f579669607fdadfc13d8ce70a3eb,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_375a866224b2c6faf61fc144965b3e72,,P,2022,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_b2ce71903b1d7e3b1b40cecb0ec4a3fc,Estrategias Financieras y Contaduría Pública,P,2022,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
stu_c6914300f6448e2f47e13f9d3a7f1f34,Física,P,2022,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_20ebb3aab1a8b5d4322cef2808296485,Ingeniería Industrial,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_5f29d818a050df30ae084fb831543f18,Administración de Negocios Internacionales,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_606dc5824d3d236e374ded0640cf10cc,Actuaría,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_1e26b52d032150cd78cd21712e24a9ed,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_613cda9457aab5ebb14cf20c28fc751a,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_4e8e67654f9244efdc2c24cc7e6a42cf,Física,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_f295fc8a454f60da0d98b3f4ed564f37,Nanotecnología e Ingeniería Molecular,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_40ab0e391e8de116a0b94e259ba7bb8c,,P,2022,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_9162898aeb94ec26c1f1f74745d393d6,,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_05bec5295c6d8ed600822c21da2046af,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_059742f1f4f737374559a3fb158ac5bc,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_b266eb7b024e071e8e5b3311f77a0013,,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_4a4892d34183eca32c2391607e651415,Químico Farmacéutico Biólogo,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_9386fcb7888b48dd77078ea8ac12b5fc,,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_0745d68c40cfcf7e7862f52da1e8afa4,Administración de Empresas,P,2022,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_06f7251e8b868de31e380e9d924701d4,Física,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_715923348fcd49d6faa176405483dc53,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_62a3fbc78b895bcf853e62db33adad17,Física,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_4106310f322608562bd2edec9f8e0518,Ingeniería Industrial,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_9151e1a5c6d97cec1f69fb2f821cafd9,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_6e466b7615e37ae329392417a0b37248,Ingeniería en Sistemas Computacionales,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_b173b36aae88d4dbbf651426dac50610,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_11c5c74f60457b2dd89e7a595053b818,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_d4116ce408d6df15b6d32e48f19e4893,,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_d941885958fe6efa81c67d2db1f8fe62,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_af3a98a001825f99d486f4708bb024bf,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_5748451bdc1fee2f01fef70f259bb7db,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_ba8c53f980660e639bf62f4e0b9d8664,Ingeniería en Sistemas Computacionales,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_1973c1d9e41003d65c7e4e36e21c8694,,P,2022,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_e723cbea64e8918c5e6caf6b84a97705,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_b72939952aacac7cdb6c38062036b71f,Ingeniería Biomédica,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_01aefd76243045c4eafb1a781656f478,,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_57d34f5ae5bee118a4fa4dacd7fec8cf,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_15e834dde2d78040b968ffc5798d8777,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_f10192ad07461ae78b25e1e5f09140cd,,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_7dfc561680f24344f8298d5a99771690,,P,2022,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_deac3e6c215ca2182877cb7a78a53061,,P,2022,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_0a38b6ba42b9127149608b74e5bbb26f,Ingeniería Mecánica,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_0328436ec2ac30fcb19640fda811e8a2,Ingeniería en Robótica y Telecomunicaciones,P,2022,40.0,40.0,20.0,30.0,130.0,DMU,86.66666666666667
stu_a7386ddeda77a4e013c0b180905dcb1e,Ingeniería Biomédica,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_78cae4191c9ddf412e050741a122411f,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_4572b6b881b3ec944f2c8cf41bc95cc8,,P,2022,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
stu_15645d5665813551fb50d0e6e6e81d21,,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_f598a7c12bcc6d0060f734cda8a683c9,Ingeniería Mecatrónica,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_2b20d50c7873b30efb68c037f6a9dc46,Ingeniería Industrial,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_01a540d6808d700bbf418a1f395ca2b5,Administración de Negocios Internacionales,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_1ebbf7f9ea822c71f0175ad5c0cb14a4,Ciencia de datos,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_02c3913408580bfc8178baf4ccc47013,Ingeniería Mecatrónica,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_e100b90e8c2ea72d60618bf753d75859,Ingeniería Biomédica,P,2022,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_4ccc41a2c28cca668a618d54bab47cc9,,P,2022,30.0,40.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_b4f636c9c4877bb6cec0eafb6495ba5a,,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_8337d62b3f3c73402a379bd10c574ad9,,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_55566d813573c63aae1666076042ef53,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_0b443d9a08704d30aba1a3a5cef7b7ad,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_7cc84330e20c393262a159087e3f0423,Químico Farmacéutico Biólogo,P,2022,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_40c3149d2471684bda907c94cb6e2fd0,,P,2022,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_d5fb7a5fe65c54dcbc5dc313cba6769a,,P,2022,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
stu_215a378158f00fa01917c094366fd6f8,Ingeniería Industrial,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_124416e93c99abc833d943c2be310bc3,Mercadotecnia,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_69961396647521a52e11eb04a6f0c0a8,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_9e5ebc192b48c37bcc45939a53b4ff74,Ingeniería Mecánica,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_2946b7871a15f7a96d593ad26e210087,,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_5312ec4df2fa9a90345e7f7f287c5114,Administración de Empresas,P,2022,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_2085c6c299af557f4fbfed51ff78f19a,Químico Farmacéutico Biólogo,P,2022,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
stu_fe1dc477d4aba23990aeda4a13cc9264,Física,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_cf4d33099afdd5993395f95cf1a102d0,,P,2022,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
stu_dd9a9fb5965f9c464367cf73a31ec29c,Nanotecnología e Ingeniería Molecular,P,2022,30.0,30.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_e0f4491b73fd1dc2ff70d1c6cf426253,,P,2022,40.0,20.0,40.0,30.0,130.0,DMU,86.66666666666667
stu_f45218754a2bfbf999ded123e827bc56,Ingeniería Mecatrónica,P,2022,40.0,40.0,20.0,30.0,130.0,DMU,86.66666666666667
stu_3ddb74cf4a43fed0df0a57e87d405cc6,Física,P,2022,30.0,30.0,30.0,30.0,120.0,DMU,80.0
stu_1d4f488bb5860b1829ed7a17985e0065,,P,2022,30.0,20.0,40.0,30.0,120.0,DMU,80.0
stu_f22909f25de13dc6856ac41674fb24da,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_50809aa481c537fd64d98f530f829e8a,,P,2022,30.0,40.0,40.0,10.0,120.0,DMU,80.0
stu_ef1cd15631c2d39f6e7d862b139d1bfd,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_6cef7c680ace8f622c6254c9843f4980,,P,2022,30.0,20.0,40.0,30.0,120.0,DMU,80.0
stu_c91909752fba85ec9bb7ab0a8a7448d5,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_af77023912c135b6424a8dee79a7e4bc,,P,2022,40.0,20.0,30.0,30.0,120.0,DMU,80.0
stu_b8c034c59546679e85609a677c0a33e7,Actuaría,P,2022,40.0,40.0,30.0,10.0,120.0,DMU,80.0
stu_275d6bae09b83fc746d3ac174712b6fd,,P,2022,40.0,20.0,40.0,20.0,120.0,DMU,80.0
stu_461a909a6ec0fa840b739e468c2dd0a3,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_ff7bbe659bcb4e4ac8836df8bd86875e,Ingeniería Industrial,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_338878096aa86cc9c02c40cfe7c5b091,,P,2022,30.0,40.0,30.0,20.0,120.0,DMU,80.0
stu_6e7de2fcf2ac9e486b9a6fdf9551fcc5,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_9b7cf2db447195cc68620e11460fe62a,,P,2022,30.0,40.0,40.0,10.0,120.0,DMU,80.0
stu_19ba1270799ad139b94edca4b49b9ed5,,P,2022,40.0,30.0,40.0,10.0,120.0,DMU,80.0
stu_020731bbc5d15dbda3e0f1d387a78919,,P,2022,40.0,30.0,40.0,10.0,120.0,DMU,80.0
stu_3b1e6fd51c24759b4b6079d8363b7179,Administración de Negocios Internacionales,P,2022,40.0,30.0,30.0,20.0,120.0,DMU,80.0
stu_9ad63509fcf1f4c6d362cc266b9c9fd2,,P,2022,30.0,40.0,40.0,10.0,120.0,DMU,80.0
stu_72a0e8a26576eced9bdda03695310930,Actuaría,P,2022,30.0,40.0,30.0,20.0,120.0,DMU,80.0
stu_9d7e6d18cabf987e3119747ade788ff1,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_f9cdfceb72cccf9f9b353564be66a250,Ingeniería Biomédica,P,2022,40.0,30.0,30.0,20.0,120.0,DMU,80.0
stu_1835c76cbe00f5d6d0da8e708dbbaba3,,P,2022,40.0,20.0,40.0,20.0,120.0,DMU,80.0
stu_3a2142f1baeedc89909dea265d9cc26a,,P,2022,40.0,30.0,30.0,20.0,120.0,DMU,80.0
stu_7f08a614be08795455da2bdd0a26b03c,Ingeniería Biomédica,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_2a1ada8436de14dd8f0b72ea44f2d048,,P,2022,40.0,30.0,40.0,10.0,120.0,DMU,80.0
stu_dba35c08f55192447dc3bfbdc40d9c51,,P,2022,40.0,30.0,40.0,10.0,120.0,DMU,80.0
stu_19249cb7be5a1fa36737dfccaecd2e46,,P,2022,30.0,20.0,40.0,30.0,120.0,DMU,80.0
stu_a39d3834683b38ab0447dc9c8780ac25,,P,2022,40.0,30.0,30.0,20.0,120.0,DMU,80.0
stu_c72d4c514ebcde7f6c2060914350f626,Actuaría,P,2022,30.0,30.0,30.0,30.0,120.0,DMU,80.0
stu_e9b0b340023178c31b3db96f0e61c245,,P,2022,40.0,30.0,30.0,20.0,120.0,DMU,80.0
stu_db7466f11567da2e6cd832cdaf0daae2,,P,2022,30.0,40.0,30.0,20.0,120.0,DMU,80.0
stu_29579dd5ffd51467f9195f0c4e509de1,,P,2022,40.0,20.0,30.0,30.0,120.0,DMU,80.0
stu_4adedbfd99decc1e62677cbaab1e6965,,P,2022,20.0,30.0,40.0,30.0,120.0,DMU,80.0
stu_e4ea20bc8463b1d2807251bd75e2d0b5,,P,2022,30.0,30.0,40.0,20.0,120.0,DMU,80.0
stu_d87692d283d9dbe63881846b39c4dee5,Banca e Inversiones,P,2022,40.0,30.0,30.0,20.0,120.0,DMU,80.0
stu_1443d29a7f45afee9370f5c2e74f09c6,Actuaría,P,2022,40.0,30.0,40.0,10.0,120.0,DMU,80.0
stu_ebebd2a59c621f721b3a0991698bcad6,,P,2022,40.0,30.0,20.0,30.0,120.0,DMU,80.0
stu_0263a6f60623a83a8c530f741b893ae9,Ingeniería en Sistemas Computacionales,P,2022,40.0,20.0,40.0,20.0,120.0,DMU,80.0
stu_8e1b82c7371128ce44dad4bbe1b74b34,,P,2022,30.0,20.0,40.0,30.0,120.0,DMU,80.0
