group_a,group_b,n_a,n_b,mean_a,mean_b,mean_difference_a_minus_b,df,games_howell_q,p_adjusted,ci95_low,ci95_high,significant_05
LII,LNM,361,249,0.18254949359558295,0.1897160793622633,-0.007166585766680361,480.7913466715783,0.13935375818377438,0.9,-0.28026556385243984,0.26593239231907906,False
LII,LPM,361,30,0.18254949359558295,-0.6306420084823933,0.8131915020779762,30.653902178363076,4.491885069256957,0.3204489012726349,-0.2355027675693223,1.8618857717252748,False
LII,LQI,361,151,0.18254949359558295,0.051276834171544314,0.13127265942403865,228.90025537218435,1.9643544554238157,0.9,-0.2260098278788349,0.4885551467269122,False
LII,LRT,361,96,0.18254949359558295,-0.010004075565431883,0.19255356916101485,126.29086022131436,2.365908437013566,0.9,-0.2471082162001464,0.632215354522176,False
LIM,LIN,201,64,-0.0041591995166991086,0.04254897173690638,-0.04670817125360549,114.12863575334036,0.4663970754431321,0.9,-0.5890412113407578,0.49562486883354684,False
LIM,LIS,201,271,-0.0041591995166991086,-0.00518103127124314,0.0010218317545440314,432.24296683530764,0.014764946173778971,0.9,-0.36674622593645695,0.36878988944554497,False
LIM,LIY,201,34,-0.0041591995166991086,-0.201574093566915,0.1974148940502159,41.22709540214279,1.2304658417251264,0.9,-0.7106493382100054,1.105479126310437,False
LIM,LMK,201,350,-0.0041591995166991086,-0.08023953099503012,0.07608033147833101,401.175261437304,1.178003377057846,0.9,-0.2673054429236067,0.4194661058802688,False
LIM,LMT,201,320,-0.0041591995166991086,0.14586794085488472,-0.15002714037158382,376.9409574299604,2.371495914341244,0.9,-0.48654605970629566,0.18649177896312802,False
LIM,LNA,201,53,-0.0041591995166991086,0.049853923511436075,-0.054013123028135185,84.33509673153156,0.48750950255588954,0.9,-0.6593913427299489,0.5513650966736785,False
LIM,LNI,201,550,-0.0041591995166991086,0.08948634996746929,-0.0936455494841684,310.0059166046923,1.5941854729883513,0.9,-0.4066456038606513,0.21935450489231453,False
LIM,LNM,201,249,-0.0041591995166991086,0.1897160793622633,-0.19387527887896241,404.02662982870487,2.8948401352508193,0.9,-0.5499422702277889,0.16219171246986405,False
LIM,LPM,201,30,-0.0041591995166991086,-0.6306420084823933,0.6264828089656942,34.159258162512714,3.367287058246143,0.7826143106132515,-0.4413443172670575,1.6943099351984459,False
LIM,LQI,201,151,-0.0041591995166991086,0.051276834171544314,-0.05543603368824342,324.9934043437281,0.6980696760594409,0.9,-0.478395713677071,0.3675236463005842,False
LIM,LRT,201,96,-0.0041591995166991086,-0.010004075565431883,0.0058448760487327745,187.2325360422173,0.06352984056868208,0.9,-0.4874357168995983,0.4991254689970639,False
LIN,LIS,64,271,0.04254897173690638,-0.00518103127124314,0.04773000300814952,101.5637105182936,0.49379839565630046,0.9,-0.47735922204832154,0.5728192280646206,False
LIN,LIY,64,34,0.04254897173690638,-0.201574093566915,0.24412306530382138,54.37457937812245,1.4025867555600406,0.9,-0.7248256457147275,1.2130717763223702,False
LIN,LMK,64,350,0.04254897173690638,-0.08023953099503012,0.1227885027319365,89.57430153993303,1.3145814437000187,0.9,-0.3865580764117411,0.6321350818756142,False
LIN,LMT,64,320,0.04254897173690638,0.14586794085488472,-0.10331896911797833,86.22754308816513,1.1170074739399773,0.9,-0.608339755248704,0.4017018170127473,False
LIN,LNA,64,53,0.04254897173690638,0.049853923511436075,-0.007304951774529694,109.21423560579105,0.05631085688876444,0.9,-0.7106203277276426,0.6960104241785832,False
LIN,LNI,64,550,0.04254897173690638,0.08948634996746929,-0.04693737823056291,75.83318640306828,0.5246446248763532,0.9,-0.5376454251021584,0.44377066864103254,False
LIN,LNM,64,249,0.04254897173690638,0.1897160793622633,-0.14716710762535692,95.42130230260452,1.5479504279517842,0.9,-0.6645833385687383,0.3702491233180245,False
LIN,LPM,64,30,0.04254897173690638,-0.6306420084823933,0.6731909802192997,42.75443603833416,3.4015215915402264,0.771428955873233,-0.44422823257969646,1.7906101930182958,False
LIN,LQI,64,151,0.04254897173690638,0.051276834171544314,-0.008727862434637933,126.9813804940485,0.08375210403939559,0.9,-0.5716169495628647,0.5541612246935887,False
LIN,LRT,64,96,0.04254897173690638,-0.010004075565431883,0.052553047302338264,142.51893863021184,0.46060610282462505,0.9,-0.5621884181649013,0.6672945127695777,False
LIS,LIY,271,34,-0.00518103127124314,-0.201574093566915,0.19639306229567186,39.110851473606836,1.2407525280492162,0.9,-0.7027737791120376,1.0955599037033814,False
LIS,LMK,271,350,-0.00518103127124314,-0.08023953099503012,0.07505849972378698,565.4891068639541,1.2715076900807942,0.9,-0.23813082139521652,0.38824782084279047,False
LIS,LMT,271,320,-0.00518103127124314,0.14586794085488472,-0.15104897212612786,533.7361605173347,2.623182834734851,0.9,-0.45664698693040406,0.1545490426781483,False
LIS,LNA,271,53,-0.00518103127124314,0.049853923511436075,-0.05503495478267922,76.09924895858401,0.5112320788025433,0.9,-0.6454163191220325,0.5353464095566741,False
LIS,LNI,271,550,-0.00518103127124314,0.08948634996746929,-0.09466738123871243,462.69312957127426,1.8006011652221292,0.9,-0.3739306397342321,0.1845958772568072,False
LIS,LNM,271,249,-0.00518103127124314,0.1897160793622633,-0.19489711063350645,517.2670979480827,3.1621048194575403,0.9,-0.5220623318138835,0.13226811054687065,False
LIS,LPM,271,30,-0.00518103127124314,-0.6306420084823933,0.6254609772111501,32.83836607563009,3.3956327888120343,0.7705098463222653,-0.43517370447259185,1.686095658894892,False
LIS,LQI,271,151,-0.00518103127124314,0.051276834171544314,-0.056457865442787455,314.3326895452594,0.7531038942717467,0.9,-0.455858562520922,0.34294283163534706,False
LIS,LRT,271,96,-0.00518103127124314,-0.010004075565431883,0.004823044294188743,167.69060292797224,0.05468761572679303,0.9,-0.46889537921927754,0.478541467807655,False
LIY,LMK,34,350,-0.201574093566915,-0.08023953099503012,-0.12133456257188488,37.226354594833836,0.7761951219284419,0.9,-1.0125414412577602,0.7698723161139904,False
LIY,LMT,34,320,-0.201574093566915,0.14586794085488472,-0.3474420344217997,36.71537969083748,2.230361627631388,0.9,-1.2364864483626232,0.5416023795190237,False
LIY,LNA,34,53,-0.201574093566915,0.049853923511436075,-0.25142801707835105,59.54191281828986,1.3938134729687832,0.9,-1.2511006850460125,0.7482446508893102,False
LIY,LNI,34,550,-0.201574093566915,0.08948634996746929,-0.2910604435343843,35.07431238547561,1.8900290581873815,0.9,-1.1730584028659212,0.5909375157971526,False
LIY,LNM,34,249,-0.201574093566915,0.1897160793622633,-0.39129017292917834,38.17464035217802,2.487200052301541,0.9,-1.2865446230707223,0.5039642772123657,False
LIY,LPM,34,30,-0.201574093566915,-0.6306420084823933,0.42906791491547824,58.969777590164014,1.8315638140008115,0.9,-0.8697688345713929,1.7279046644023492,False
LIY,LQI,34,151,-0.201574093566915,0.051276834171544314,-0.2528509277384593,43.80104899275719,1.551168364453434,0.9,-1.17176519892808,0.6660633434511612,False
LIY,LRT,34,96,-0.201574093566915,-0.010004075565431883,-0.1915700180014831,50.39060612450465,1.1302290988301484,0.9,-1.1390573171728828,0.7559172811699165,False
LMK,LMT,350,320,-0.08023953099503012,0.14586794085488472,-0.22610747184991484,667.7897563475387,4.353632706599457,0.3177304895172649,-0.501429334595684,0.04921439089585425,False
LMK,LNA,350,53,-0.08023953099503012,0.049853923511436075,-0.1300934545064662,68.5708813466867,1.2420632464845671,0.9,-0.7068853040150134,0.4466983950020809,False
LMK,LNI,350,550,-0.08023953099503012,0.08948634996746929,-0.1697258809624994,676.1034161759031,3.6640403308089255,0.6648682615966661,-0.4152768777808655,0.07582511585586674,False
LMK,LNM,350,249,-0.08023953099503012,0.1897160793622633,-0.26995561035729343,555.9024755493135,4.7868227529978125,0.15156405029919995,-0.5691891572759757,0.02927793656138894,False
LMK,LPM,350,30,-0.08023953099503012,-0.6306420084823933,0.5504024774873632,31.6608813047498,3.0157516502908015,0.9,-0.5038108304367533,1.6046157854114798,False
LMK,LQI,350,151,-0.08023953099503012,0.051276834171544314,-0.13151636516657444,275.5711792018163,1.8596260029729315,0.9,-0.5087984230686099,0.245765692735461,False
LMK,LRT,350,96,-0.08023953099503012,-0.010004075565431883,-0.07023545542959823,146.01114208658146,0.8300708903506254,0.9,-0.5259079970810813,0.38543708622188483,False
LMT,LNA,320,53,0.14586794085488472,0.049853923511436075,0.09601401734344864,66.50829584307468,0.9238320630150187,0.9,-0.47705989549645533,0.6690879301833526,False
LMT,LNI,320,550,0.14586794085488472,0.08948634996746929,0.05638159088741543,658.4379635297632,1.2681115705170636,0.9,-0.1793320968614611,0.2920952786362919,False
LMT,LNM,320,249,0.14586794085488472,0.1897160793622633,-0.04384813850737859,523.5920660104417,0.7990219575299925,0.9,-0.335121268208854,0.2474249911940968,False
LMT,LPM,320,30,0.14586794085488472,-0.6306420084823933,0.776509949337278,31.34131004699284,4.265465104728335,0.4144172980372477,-0.2759601859155667,1.8289800845901227,False
LMT,LQI,320,151,0.14586794085488472,0.051276834171544314,0.0945911066833404,259.7729560489647,1.3606855790524235,0.9,-0.2765052296768721,0.4656874430435529,False
LMT,LRT,320,96,0.14586794085488472,-0.010004075565431883,0.15587201642031662,139.5492906754607,1.8642858557692537,0.9,-0.29480879001867716,0.6065528228593104,False
LNA,LNI,53,550,0.049853923511436075,0.08948634996746929,-0.039632426456033217,60.029350633520956,0.3914625356971767,0.9,-0.60047418837749,0.5212093354654235,False
LNA,LNM,53,249,0.049853923511436075,0.1897160793622633,-0.13986215585082723,72.29067908765161,1.3166065614453295,0.9,-0.7236008697532421,0.4438765580515876,False
LNA,LPM,53,30,0.049853923511436075,-0.6306420084823933,0.6804959319938293,46.62184606394045,3.3438972745501574,0.7965209936214628,-0.46225931429963474,1.8232511782872933,False
LNA,LQI,53,151,0.049853923511436075,0.051276834171544314,-0.0014229106601082384,93.64751585844303,0.012429281307321596,0.9,-0.6248228020161516,0.6219769806959351,False
LNA,LRT,53,96,0.049853923511436075,-0.010004075565431883,0.05985799907686796,111.23913007056953,0.4844984364336778,0.9,-0.6096336101202509,0.7293496082739868,False
LNI,LNM,550,249,0.08948634996746929,0.1897160793622633,-0.10022972939479402,457.1819066792424,2.0208405451179137,0.9,-0.36369837439143926,0.16323891560185122,False
LNI,LPM,550,30,0.08948634996746929,-0.6306420084823933,0.7201283584498626,30.310319117602848,3.989087825986665,0.5303641068063545,-0.3266692900516661,1.7669260069513912,False
LNI,LQI,550,151,0.08948634996746929,0.051276834171544314,0.03820951579592498,213.56436687872792,0.583974574059605,0.9,-0.311925158637649,0.38834419022949895,False
LNI,LRT,550,96,0.08948634996746929,-0.010004075565431883,0.09949042553290117,119.79471900010834,1.2398582953802724,0.9,-0.33453638605895314,0.5335172371247555,False
LNM,LPM,249,30,0.1897160793622633,-0.6306420084823933,0.8203580878446566,32.25514195509189,4.473832910542701,0.3244280245387029,-0.2371174331931576,1.8778336088824708,False
LNM,LQI,249,151,0.1897160793622633,0.051276834171544314,0.13843924519071898,290.7052592910384,1.8987764889361987,0.9,-0.25029754927933406,0.5271760396607721,False
LNM,LRT,249,96,0.1897160793622633,-0.010004075565431883,0.19972015492769518,156.24905282131243,2.3102194553353907,0.9,-0.26523510926991684,0.6646754191253073,False
LPM,LQI,30,151,-0.6306420084823933,0.051276834171544314,-0.6819188426539375,35.769693498763246,3.622057342253682,0.6785669212843475,-1.7585387966425732,0.3947011113346981,False
LPM,LRT,30,96,-0.6306420084823933,-0.010004075565431883,-0.6206379329169613,39.9614798203363,3.2005730611874936,0.8544458642343757,-1.720530793495607,0.4792549276616842,False
LQI,LRT,151,96,0.051276834171544314,-0.010004075565431883,0.0612809097369762,200.8861147677272,0.6356290696758885,0.9,-0.45508273991366144,0.5776445593876138,False
